user_id,trimmed_tweet,original_tweet
4874104195,アメブロを更新しました。 『ポール・ジョージがやってくる』 #nba #ペイサーズ co/196eojukqf,"RT @sumiko31: アメブロを更新しました。 『ポール・ジョージがやってくる』 #NBA #ペイサーズ
https://t.co/196EOjukQF"
926420296197910528,weekly update: the cavs pick from the kyrie trade now has it slotted at #11 what do you think they co… co/bq4glgxxdj,@BillSimmons Weekly update: the Cavs pick from the Kyrie trade now has it slotted at #11. What do you think they co… https://t.co/BQ4glgXXDj
882327307721093120,top 5 plays of the night!! 💪 #nba co/i13ovmhyve,RT @All_SportNews: Top 5 Plays of the Night!! 💪 #NBA https://t.co/I13ovMHyVE
553814230,mavs win! 💙🏀#repost #nba #nbadancers american airlines center co/jzrwsgev8x,Mavs win! 💙🏀#repost #nba #nbadancers @ American Airlines Center https://t.co/jzrwsgEv8x
904751762954956802,icymi: yesterday's #jumprecommends: how is trolling the by here's the video inte… co/skfywmvv7q,ICYMI: Yesterday's #JumpRecommends: How @JoelEmbiid is trolling the @NBA by @ramonashelburne! Here's the video inte… https://t.co/skfyWMvV7q
533980884,from the streets to the league: co/hgdxjfgyty #nba #basketball #cle #nike #cleveland #cavaliers #cavs co/hgdxjfgyty,From the streets to the league: https://t.co/HgDxjFgYTy #NBA #basketball #CLE #Nike #Cleveland #Cavaliers #Cavs https://t.co/HgDxjFgYTy
4914899458,im #nba analyst worked in co/c0yhj6vqve i started a free twitter page daily i can share #nba tips here my…,"RT @NbaAccumulator: Im #NBA Analyst, worked in https://t.co/C0YhJ6vqve
I started a free twitter page,.
Daily I can share #NBA tips here.
My…"
338632804,top 5 plays of the night!! 💪 #nba co/i13ovmhyve,RT @All_SportNews: Top 5 Plays of the Night!! 💪 #NBA https://t.co/I13ovMHyVE
415288901,#nba commissioner adam silver is in-town to make a special announcement,RT @JasonSpells: #NBA commissioner Adam Silver is in-town to make a special announcement.
816461234589536258,join our alerts program today will have at least four games tonight don’t miss out! call now 1-888-201-4201 #nhl… co/rr99wjag6n,Join our alerts program today. Will have at least four games tonight. Don’t miss out! Call now 1-888-201-4201. #NHL… https://t.co/RR99wjag6n
2424988750,you guys not showing interest on #nba tips i'm not boosting by your low percentage of retweets so i decided not to po…,"RT @NbaAccumulator: You guys not showing interest on #NBA tips.
I'm not boosting by your low percentage of RETWEETS, so I decided not to po…"
792969731691032576,browes on over co/zibonwg8ob #fantasybasketball #insurance #nba co/nlwvegovif,Browes on over https://t.co/zibonWG8oB #FantasyBasketball #Insurance #NBA https://t.co/nlwVegOViF
